physician_id_hash,provider_name_first,provider_name_last,ordering_physician_dea_hash,specialty_code,network_participant
1154422780,Jeanice,Mazze,1154422780,66,true
1154435758,Neely,Ezpeleta,1154435758,86,false
1154437507,Luann,Buff,1154437507,11,true
1154447571,Madaline,Leflore,1154447571,N/A,false
1154462190,Giuseppe,Heatherington,1154462190,N/A,false
1154472579,Myrta,Butac,1154472579,11,true
1154480671,Raquel,Cabebe,1154480671,8,false
1154480887,Sharleen,Tilbury,1154480887,48,false
1154483519,Daryl,Trevillion,1154483519,N/A,false
1154499499,Becki,Tomaszewski,1154499499,11,false
1154502318,Pa,Honza,1154502318,77,false
1154511830,Marietta,Dismukes,1154511830,97,false
1154521136,Julianna,Demastus,1154521136,66,false
1154524114,Delora,Dibben,1154524114,N/A,false
1154529246,Rodrick,Ansbro,1154529246,11,false
1154532612,Izola,Manthe,1154532612,N/A,false
1154549889,Maud,Aloy,1154549889,11,true
1154558203,Katy,Rakestrow,1154558203,97,false
1154559680,Dawn,Tinch,1154559680,82,false
1154561793,Elinore,Rivena,1154561793,11,true
1154563047,Blair,Jentry,1154563047,99,true
1154563096,Son,Ganer,1154563096,N/A,false
1154565737,Sacha,Liskey,1154565737,92,true
1154570323,Georgann,Coffer,1154570323,11,true
1154579720,Cami,Harlor,1154579720,91,true
1154581387,Perla,Huitink,1154581387,25,true
1154581841,Lanelle,Stever,1154581841,11,false
1154587863,Brinda,Teats,1154587863,86,false
1154588580,Nelia,Wauson,1154588580,11,false
1154607372,Barry,Hopple,1154607372,50,false
1154610079,Vennie,Keohane,1154610079,86,false
1154611069,Rickey,Mcquain,1154611069,N/A,true
1154617785,Ardelle,Dednam,1154617785,N/A,false
1154622306,Chere,Brissett,1154622306,50,false
1154642601,Arnetta,Rotman,1154642601,N/A,false
1154661452,Agueda,Manor,1154661452,97,false
1154675452,Adrianna,Tawney,1154675452,50,false
1154683050,Zane,Thornborrow,1154683050,19,false
1154700458,Gennie,Knappe,1154700458,8,false
1154703270,Andra,Nyholm,1154703270,11,false
1154703528,Madelene,Collet,1154703528,N/A,false
1154709780,Kelly,Amin,1154709780,97,false
1154716264,Mable,Abati,1154716264,N/A,false
1154732592,Desmond,Biderman,1154732592,86,false
1154734861,Georgiann,Keitzer,1154734861,8,false
1154735918,Rafaela,Counceller,1154735918,N/A,false
1154742369,Carlotta,Biagas,1154742369,50,false
1154749646,Adelaida,Lico,1154749646,N/A,false
1154752095,Carlyn,Martain,1154752095,97,false
1154752277,Newton,Coker,1154752277,97,false
1154761252,John,Woolford,1154761252,8,false
1154763266,Gala,Cassa,1154763266,50,true
1154764231,Rayford,Maish,1154764231,97,false
1154771749,Elsy,Batte,1154771749,8,false
1154778652,Archie,Canizares,1154778652,N/A,false
1154779056,Byron,Rosenow,1154779056,2,false
1154789600,Dean,Grew,1154789600,97,false
1154792190,Omar,Waltner,1154792190,97,false
1154874808,Malvina,Mcdewitt,1154874808,97,false
1164402087,Laveta,Morgans,1164402087,93,true
1164402111,Michaela,Quinonez,1164402111,11,false
1164404059,Latrisha,Ramiriz,1164404059,11,false
1164404257,Burma,Aubertine,1164404257,11,false
1164407417,Annabelle,Christofferso,1164407417,34,true
1164410585,Catina,Karlovich,1164410585,11,false
1164410940,Cody,Prothero,1164410940,29,true
1164414835,Otto,Chaconas,1164414835,N/A,false
1164415303,Anastasia,Schmierer,1164415303,41,false
1164415477,Cedrick,Vanmatre,1164415477,37,false
1164420717,Ceola,Vandorien,1164420717,N/A,true
1164421509,Loretta,Hagood,1164421509,N/A,false
1164422762,Esther,Bargas,1164422762,42,true
1164423539,Soila,Hiday,1164423539,28,true
1164423729,Evon,Filla,1164423729,78,false
1164424602,Marx,Beuthin,1164424602,16,false
1164424800,Krystina,Orlosky,1164424800,29,false
1164425369,Ouida,Tapaoan,1164425369,37,true
1164427183,Inge,Rutheford,1164427183,11,false
1164427480,Alise,Angelocci,1164427480,3,true
1164428058,Birdie,Frutchey,1164428058,N/A,false
1164428553,Coleman,Lohrmann,1164428553,11,false
1164428603,Addie,Jakeman,1164428603,11,false
1164430146,Ian,Doseck,1164430146,48,false
1164431714,Jestine,Caldeira,1164431714,11,true
1164433983,Margery,Cocomazzi,1164433983,97,false
1164443354,Antoine,Delapaz,1164443354,86,false
1164446233,Elba,Horvers,1164446233,N/A,false
1164452538,Patria,Sumida,1164452538,N/A,false
1164453056,Ma,Salvietti,1164453056,86,false
1164453841,Germaine,Robey,1164453841,N/A,false
1164457263,Emerald,Bryk,1164457263,8,false
1164459699,Mirna,Cairns,1164459699,11,false
1164468682,Evia,Zulfer,1164468682,18,false
1164469375,Matilda,Korsen,1164469375,86,true
1164476594,Milly,Muscente,1164476594,5,false
1164482485,Jacquelin,Fugatt,1164482485,29,true
1164483038,Gretta,Kruizenga,1164483038,16,false
1164485397,Jordon,Mellett,1164485397,86,false
1164485918,Johnetta,Harvat,1164485918,N/A,true
1164486155,Ray,Boekhout,1164486155,25,false
1164487260,Amalia,Piontek,1164487260,8,false
1164488250,Teofila,Ramirec,1164488250,11,false
1164488359,Margaretta,Mohamed,1164488359,50,true
1164490025,Hailey,Hallo,1164490025,8,true
1164492625,Piedad,Caspersen,1164492625,8,false
1164492831,Concha,Maldonaldo,1164492831,11,false
1164494738,Shenita,Scandurra,1164494738,8,true
1164494902,Belle,Lumadue,1164494902,N/A,true
1164495891,Yadira,Bonhomme,1164495891,N/A,true
1164495982,Sol,Wiltsey,1164495982,16,false
1164496576,Majorie,Stecher,1164496576,N/A,true
1164496642,Taina,Griseta,1164496642,N/A,true
1164496840,Emerald,Vink,1164496840,N/A,true
1164497160,Karry,Montalvo,1164497160,N/A,true
1164497293,Thomasina,Lamaitre,1164497293,11,true
1164497442,Bridgett,Moscardelli,1164497442,N/A,true
1164497640,Maryln,Garski,1164497640,N/A,true
1164497699,Francina,Arrick,1164497699,11,true
1164498440,Brice,Jeannotte,1164498440,N/A,true
1164498762,Thanh,Volpi,1164498762,8,false
1164499570,Odelia,Tillman,1164499570,8,false
1164504676,Rubi,Lucy,1164504676,N/A,false
1164506127,Les,Byrnes,1164506127,50,false
1164527313,Normand,Delamora,1164527313,20,true
1164531562,Jene,Eckersley,1164531562,11,false
1164536900,Codi,Waloven,1164536900,97,false
1164539920,Vance,Stagnitto,1164539920,29,false
1164555462,Blair,Sugerak,1164555462,97,true
1164562492,Verla,Bowthorpe,1164562492,50,true
1164565693,Carey,Florido,1164565693,93,true
1164568440,Julee,Loge,1164568440,N/A,false
1164574349,Dulce,Currey,1164574349,N/A,false
1164578746,Esta,Neef,1164578746,29,true
1164580759,Francesca,Palacios,1164580759,36,true
1164580874,Yung,Lockery,1164580874,11,false
1164599155,Chad,Sadee,1164599155,38,false
1164609129,Mauro,Agurs,1164609129,N/A,false
1164612859,Ardelle,Bester,1164612859,93,true
1164615936,Priscilla,Biever,1164615936,34,true
1164621090,Maisha,Gueth,1164621090,8,false
1164637229,Isiah,Guderjahn,1164637229,N/A,false
1164648101,Lise,Torchio,1164648101,37,true
1164649448,Vern,Giusto,1164649448,30,false
1164657516,Toya,Scargall,1164657516,11,false
1164660866,Jude,Lueders,1164660866,38,true
1164661500,Bennie,Leconte,1164661500,29,true
1164664215,Monique,Hensdill,1164664215,86,true
1164677266,Apolonia,Mayen,1164677266,N/A,false
1164680039,Elodia,Steinburg,1164680039,97,false
1164680906,Stormy,Dawkin,1164680906,79,false
1164711396,Jerri,Ledermann,1164711396,N/A,true
1164713707,Amina,Lapier,1164713707,N/A,false
1164717930,Martin,Shihadeh,1164717930,8,false
1164718946,Ed,Sanchz,1164718946,97,false
1164722757,Felica,Bloodough,1164722757,97,false
1164725263,Mitch,Brola,1164725263,N/A,false
1164728929,Lupe,Bobino,1164728929,93,true
1164731303,Mayra,Newsted,1164731303,11,false
1164735387,Kamala,Shawcroft,1164735387,N/A,false
1164740999,Teri,Mele,1164740999,86,true
1164742227,Lisbeth,Fillman,1164742227,8,false
1164750279,Keesha,Camp,1164750279,97,false
1164756466,Kerrie,Lapiana,1164756466,97,false
1164774238,Sabrina,Lapa,1164774238,97,false
1164795928,Francina,Archuleta,1164795928,97,false
1164800108,Sean,Thur,1164800108,8,false
1164804860,Candyce,Mwakitwile,1164804860,N/A,false
1164805206,Mabel,Moulin,1164805206,N/A,false
1164830824,Nery,Francoeur,1164830824,11,false
1164833281,Alexandra,Plourde,1164833281,N/A,false
1164835195,Krystin,Kaylor,1164835195,N/A,false
1164835237,Lu,Qualls,1164835237,11,false
1164837811,Andria,Gaglia,1164837811,50,false
1164852844,Piper,Kolk,1164852844,50,false
1164857462,Sammie,Simeone,1164857462,11,false
1164867867,Laveta,Tupacyupanqui,1164867867,50,false
1164871059,Janice,Acre,1164871059,N/A,false
1164885521,Cristobal,Emmitt,1164885521,N/A,false
1164894945,Arnold,Vanhamlin,1164894945,50,false
1164976718,Lorna,Rabon,1164976718,N/A,false
1174501654,Leigh,Pummel,1174501654,46,false
1174503353,Robbin,Lamas,1174503353,97,false
1174503437,Edwin,Welliver,1174503437,8,false
1174503791,Sherron,Estela,1174503791,48,false
1174506364,Rosaline,Kubley,1174506364,79,false
1174514129,Eleni,Devincenzi,1174514129,20,true
1174515514,Kathy,Hussar,1174515514,11,true
1174515811,Katy,Hector,1174515811,78,false
1174516769,Zada,Cink,1174516769,11,false
1174517585,Emilia,Degolier,1174517585,97,false
1174518237,Shanta,Koplin,1174518237,8,false
1174519482,Isobel,Hokutan,1174519482,97,false
1174521629,Shanika,Schouviller,1174521629,20,false
1174522270,Francie,Prasad,1174522270,8,true
1174522619,Edwina,Newill,1174522619,7,true
1174523211,Charissa,Szatkowski,1174523211,7,false
1174523807,Ivory,Pettinella,1174523807,2,true
1174524540,Cliff,Plaisance,1174524540,41,true
1174525828,Nancy,Nallie,1174525828,86,false
1174525927,Gordon,Marino,1174525927,29,false
1174526032,Haywood,Christiano,1174526032,37,true
1174528228,Dorthey,Chambley,1174528228,8,false
1174538821,Deedra,Klish,1174538821,8,false
1174539241,Charolette,Grammer,1174539241,16,false
1174542740,Noelia,Eftekhari,1174542740,19,false
1174548499,Shawnee,Silvia,1174548499,8,true
1174551543,Lia,Faustini,1174551543,41,false
1174554885,Ione,Dumay,1174554885,86,false
1174557680,Newton,Cadigan,1174557680,97,false
1174559439,Opal,Zaleski,1174559439,86,false
1174559561,Leonor,Crofutt,1174559561,3,true
1174560114,Joy,Blumenkrantz,1174560114,97,false
1174560122,Ngoc,Lenox,1174560122,86,false
1174564504,Adelina,Heffley,1174564504,5,false
1174567960,Rozella,Oden,1174567960,37,true
1174568331,Odell,Dziegielewski,1174568331,93,true
1174569446,Gemma,Cangemi,1174569446,48,false
1174574867,Santiago,Clinker,1174574867,11,false
1174580070,Ashlyn,Cassio,1174580070,8,false
1174581870,Ninfa,Bobbett,1174581870,11,false
1174583314,Annamaria,Mosebach,1174583314,8,false
1174583777,Selina,Philogene,1174583777,93,false
1174586119,Janeen,Matejek,1174586119,50,false
1174586473,Darryl,Randon,1174586473,18,false
1174589675,Shayna,Breck,1174589675,16,true
1174589857,Romelia,Dembosky,1174589857,86,false
1174590947,Fidelia,Schlick,1174590947,5,false
1174592612,Savanna,Ocano,1174592612,N/A,false
1174592760,Hoyt,Sebesta,1174592760,11,false
1174594915,Stephen,Decook,1174594915,39,false
1174595805,Marcelina,Gleisner,1174595805,N/A,true
1174596076,Dannielle,Choung,1174596076,N/A,true
1174596381,Marvin,Capati,1174596381,8,true
1174596423,Jenna,Corona,1174596423,11,false
1174597496,Fay,Chilsom,1174597496,N/A,true
1174597512,Candance,Statz,1174597512,41,false
1174597645,Scotty,Chesson,1174597645,N/A,true
1174599005,Meaghan,Genta,1174599005,16,true
1174599534,Miyoko,Antoniuk,1174599534,N/A,true
1174599799,Lacresha,Turpin,1174599799,N/A,true
1174603591,Gary,Spicker,1174603591,11,true
1174623656,Berry,Lirette,1174623656,11,true
1174623839,Alease,Takeuchi,1174623839,7,false
1174634836,Edra,Brannum,1174634836,4,false
1174637920,Mary,Dentler,1174637920,11,false
1174642979,Evonne,Buchetto,1174642979,97,false
1174652127,Dusty,Lanze,1174652127,50,false
1174663629,Lola,Forcell,1174663629,97,false
1174669758,Rosina,Pepitone,1174669758,N/A,false
1174673032,Mario,Weyland,1174673032,N/A,false
1174674899,Adelaide,Folden,1174674899,7,false
1174675219,Cleora,Nordlie,1174675219,N/A,false
1174677462,Eura,Pazos,1174677462,29,true
1174680201,Angie,Pollom,1174680201,8,false
1174689814,Raven,Bistodeau,1174689814,34,false
1174716286,Carlota,Faith,1174716286,11,true
1174719512,Clementina,Milan,1174719512,82,true
1174721658,Robyn,Hennesy,1174721658,N/A,false
1174721831,Todd,Dombrowski,1174721831,16,false
1174726947,Cathi,Deroeck,1174726947,N/A,false
1174734263,Garnet,Calderaro,1174734263,N/A,false
1174747273,Lachelle,Ornelaz,1174747273,N/A,false
1174758205,Annabell,Loncaric,1174758205,50,false
1174761217,Olimpia,Skillom,1174761217,86,false
1174770283,Christene,Devick,1174770283,30,false
1174775829,Eden,Schavone,1174775829,50,false
1174780829,Milford,Akinrefon,1174780829,23,false
1174812143,Marshall,Proo,1174812143,N/A,false
1174813166,Leoma,Phommajack,1174813166,50,false
1174813406,Morton,Rennell,1174813406,8,false
1174813919,Christia,Jinkens,1174813919,N/A,false
1174814149,Andres,Philabaum,1174814149,8,false
1174815997,Renetta,Ewert,1174815997,86,false
1174827406,Karyn,Vigil,1174827406,50,true
1174836019,Antonette,Tomanek,1174836019,93,false
1174838916,Zelma,Marietta,1174838916,11,false
1174842439,Rea,Heiserman,1174842439,93,false
1174851992,Pearle,Kauffman,1174851992,97,false
1174859300,Debi,Mercik,1174859300,97,false
1174864649,Mohamed,Vandoren,1174864649,50,false
1174865596,Kelsie,Harvilla,1174865596,N/A,false
1174866826,Morgan,Defrain,1174866826,N/A,false
1174866933,Lester,Zich,1174866933,N/A,false
1174874176,Denae,Halward,1174874176,11,false
1174879514,Caitlyn,Shoup,1174879514,97,false
1174880686,Mercedes,Taddei,1174880686,8,false
1174891402,Patricia,Essinger,1174891402,97,false
1174902480,Devin,Valenstein,1174902480,8,false
1174905475,Rueben,Garside,1174905475,8,false
1174920193,Hank,Feldman,1174920193,97,false
1174922058,Dominique,Ledyard,1174922058,50,false
1174936504,Kris,Mieszala,1174936504,A0,false
1174941991,Evelina,Menifee,1174941991,N/A,false
1174942692,Vi,Talerico,1174942692,N/A,false
1174943021,Carley,Villacis,1174943021,N/A,false
1174950711,Brant,Folan,1174950711,97,false
1174960652,Linda,Drong,1174960652,N/A,true
1174978373,Marchelle,Levison,1174978373,93,false
1174996912,Joella,Pryzgoda,1174996912,50,false
1174997191,Isis,Haglund,1174997191,97,false
1184002537,Cherie,Gerhard,1184002537,8,false
1184005233,Santiago,Wiehe,1184005233,8,false
1184009078,Janae,Forge,1184009078,50,false
1184011827,Lavina,Jehl,1184011827,N/A,false
1184018046,Linwood,Langin,1184018046,2,false
1184019010,Cristopher,Zeltner,1184019010,N/A,false
1184037822,Cicely,Arndorfer,1184037822,N/A,false
1184042590,Lovie,Polverari,1184042590,N/A,false
1184054512,Natosha,Tsironis,1184054512,N/A,false
1184058109,Norman,Vandesteeg,1184058109,11,false
1184058497,Janiece,Procell,1184058497,97,false
1184058638,Liza,Dorian,1184058638,50,false
1184071292,Tamica,Mceathron,1184071292,8,false
1184085482,Bee,Beerly,1184085482,97,false
1184603383,Derrick,Tokar,1184603383,11,false
1184603599,Gregorio,Cavanah,1184603599,39,true
1184604035,Shad,Coniglio,1184604035,16,true
1184606410,Allene,Visconti,1184606410,11,false
1184607178,Sumiko,Petruzzelli,1184607178,46,false
1184611634,Giovanna,Squiers,1184611634,11,false
1184612475,Rupert,Miyataki,1184612475,11,false
1184614497,Myrtis,Laseter,1184614497,20,true
1184615049,Stanton,Miyagishima,1184615049,8,true
1184615072,Minnie,Ott,1184615072,18,false
1184615882,Angie,Wandrie,1184615882,41,false
1184620148,Dion,Leiser,1184620148,25,false
1184620320,Leatha,Windholz,1184620320,11,false
1184620494,Florrie,Payne,1184620494,4,false
1184621427,Wyatt,Courton,1184621427,97,false
1184622508,Jeneva,Wence,1184622508,86,false
1184625824,Alfredo,Rolens,1184625824,8,false
1184626566,Bettie,Rusko,1184626566,50,true
1184626608,Joana,Mclee,1184626608,44,false
1184629404,Neil,Emmert,1184629404,97,false
1184629552,Keitha,Sarli,1184629552,8,false
1184637456,Miles,Haneline,1184637456,46,true
1184638561,Coy,Negri,1184638561,2,true
1184640203,Chastity,Mednick,1184640203,34,false
1184644569,Denise,Cascone,1184644569,8,true
1184644957,Janine,Schiavone,1184644957,8,false
1184646598,Wes,Ganska,1184646598,25,true
1184646697,Tien,Almeter,1184646697,11,false
1184647745,Emory,Queller,1184647745,20,true
1184648875,Randee,Lamonte,1184648875,50,false
1184649600,Normand,Hoesing,1184649600,82,true
1184649873,Tabetha,Teems,1184649873,93,true
1184653578,Janelle,Sadler,1184653578,8,false
1184665705,Maxwell,Salvi,1184665705,93,false
1184667412,Milan,Ehrke,1184667412,48,false
1184669186,Manuela,Bohan,1184669186,N/A,false
1184674012,Erma,Mertz,1184674012,11,true
1184674475,Paulina,Eiselman,1184674475,8,true
1184676447,Thomasina,Stattelman,1184676447,93,true
1184678252,Delma,Shmidt,1184678252,8,false
1184680167,Tandy,Soula,1184680167,97,false
1184680191,Antonietta,Hafford,1184680191,19,false
1184684870,Glady,Arauz,1184684870,48,false
1184685786,Leticia,Fedrick,1184685786,39,false
1184687006,Byron,Lilleberg,1184687006,11,true
1184687857,Stephaine,Abellera,1184687857,34,false
1184690117,Rebbeca,Cann,1184690117,41,false
1184691222,Josefine,Kleparek,1184691222,25,true
1184693137,Armanda,Cadigan,1184693137,11,true
1184693210,Stephanie,Carrin,1184693210,20,true
1184694374,Jeanett,Ingala,1184694374,86,true
1184694549,Dominique,Draine,1184694549,N/A,false
1184695512,Lasonya,Sering,1184695512,97,false
1184696874,Bella,Wallis,1184696874,19,false
1184696957,Camilla,Lamendola,1184696957,41,false
1184697179,May,Symmes,1184697179,16,false
1184697609,Gisela,Mogle,1184697609,86,true
1184698102,Vernice,Linsky,1184698102,N/A,true
1184698318,Genie,Wexler,1184698318,N/A,true
1184699001,Valarie,Delfino,1184699001,N/A,true
1184699027,Rashida,Trezise,1184699027,N/A,false
1184699266,Sanora,Keveth,1184699266,N/A,true
1184699407,Shila,Grabner,1184699407,N/A,true
1184699514,Tommie,Besley,1184699514,N/A,true
1184699613,Beatris,Fruhling,1184699613,8,true
1184699969,Jeff,Schoppe,1184699969,N/A,false
1184710238,Remedios,Starchman,1184710238,N/A,false
1184717423,Delsie,Brittian,1184717423,11,true
1184720922,Magali,Bohr,1184720922,50,false
1184720963,Shawn,Soules,1184720963,N/A,false
1184739773,Juliann,Motonaga,1184739773,N/A,false
1184753832,Isabelle,Greder,1184753832,N/A,false
1184765596,Daryl,Angelson,1184765596,50,false
1184770794,Olga,Dececco,1184770794,29,true
1184773137,Odis,Hetcher,1184773137,34,true
1184776254,Shanon,Hardrict,1184776254,N/A,false
1184786626,Arcelia,Miyares,1184786626,N/A,false
1184796849,Avery,Angwin,1184796849,N/A,false
1184812786,Latoyia,Souhrada,1184812786,N/A,false
1184813388,Jefferey,Danos,1184813388,29,true
1184826091,Lisha,Late,1184826091,2,true
1184854770,Adena,Demetriou,1184854770,97,false
1184861544,Rhoda,Cosico,1184861544,8,false
1184862427,Esta,Fairleigh,1184862427,23,true
1184863938,Grace,Postal,1184863938,11,true
1184864845,Porfirio,Ulven,1184864845,82,false
1184871022,Rebbecca,Gockley,1184871022,97,false
1184885634,Jules,Haag,1184885634,11,false
1184889388,Margarete,Glore,1184889388,41,false
1184893679,Luvenia,Vanhamlin,1184893679,38,true
1184902298,Theola,Saunder,1184902298,50,true
1184924417,Jaunita,Benedict,1184924417,11,false
1184937732,Bertram,Lytle,1184937732,41,false
1184944381,Mercedes,Meroney,1184944381,11,false
1184945388,Kathy,Lamoreux,1184945388,8,true
1184961161,Ladawn,Schumachor,1184961161,N/A,false
1184963399,Claudine,Doutt,1184963399,50,true
1184967796,Bula,Scanlan,1184967796,N/A,false
1184970055,Elisa,Sproule,1184970055,97,false
1184970519,Ehtel,Glicken,1184970519,50,false
1184976458,Celesta,Wietzel,1184976458,97,false
1184977381,Trey,Phorng,1184977381,97,false
1184977506,Cheryll,Harada,1184977506,50,false
1184990467,Temika,Amistoso,1184990467,19,false
1194003038,Warner,Roys,1194003038,97,false
1194004283,Mari,Burgamy,1194004283,97,false
1194008813,Tandra,Micheau,1194008813,97,false
1194016808,Adolph,Saka,1194016808,11,true
1194018093,Sherrill,Callam,1194018093,8,false
1194022046,Reed,Demarinis,1194022046,50,true
1194028209,Maryalice,Dettorre,1194028209,86,false
1194033548,Alana,Chevrette,1194033548,N/A,true
1194036335,Blake,Virula,1194036335,N/A,true
1194037093,Ruthann,Kolling,1194037093,11,false
1194038562,Rubie,Deluccia,1194038562,97,false
1194044917,Michaele,Mero,1194044917,8,true
1194048355,Winfred,Body,1194048355,50,false
1194049197,Jamey,Queros,1194049197,16,false
1194051508,Katherin,Carlstrom,1194051508,97,false
1194058966,Kai,Whitehill,1194058966,50,false
1194061333,Floria,Pizzaro,1194061333,50,false
1194062109,Harrison,Eckles,1194062109,50,false
1194080671,Roxann,Bellusci,1194080671,93,true
1194086801,Herma,Okumoto,1194086801,19,false
1194088690,Nicolle,Stakley,1194088690,18,false
1194089946,Elizebeth,Mohmand,1194089946,2,false
1194104802,Terra,Goertzen,1194104802,N/A,false
1194106526,Suzanna,Matsuki,1194106526,N/A,false
1194107045,Rowena,Shigo,1194107045,97,false
1194107128,Tiana,Serisky,1194107128,50,true
1194121624,Lelah,Koestner,1194121624,50,true
1194131474,Vina,Eroh,1194131474,20,false
1194138818,Vada,Dach,1194138818,N/A,false
1194142059,Ali,Roblow,1194142059,89,false
1194143099,Bethany,Abeb,1194143099,N/A,false
1194144683,Ernesto,Yuill,1194144683,97,false
1194153288,Leopoldo,Olszowka,1194153288,50,false
1194161372,Kenny,Bedney,1194161372,8,true
1194163964,Vera,Hooker,1194163964,8,false
1194164780,Elois,Alvelo,1194164780,8,false
1194171975,Alden,Teator,1194171975,N/A,false
1194173492,Nathalie,Stuckemeyer,1194173492,N/A,false
1194278259,Fletcher,Ventur,1194278259,50,false
1194700427,Izola,Armstrong,1194700427,97,false
1194701821,Vinnie,Arties,1194701821,8,false
1194702407,Omar,Fentress,1194702407,97,false
1194703413,Sang,Wallington,1194703413,5,false
1194703629,Nubia,Muir,1194703629,8,true
1194710608,Abbey,Kelii,1194710608,14,false
1194710749,Leon,Fondow,1194710749,41,false
1194716522,Makeda,Regehr,1194716522,N/A,true
1194719260,Paulita,Wedderburn,1194719260,97,false
1194720425,Agueda,Whitener,1194720425,3,true
1194721563,Tilda,Wengren,1194721563,17,false
1194722751,Chester,Derry,1194722751,50,false
1194723460,Dann,Thatch,1194723460,66,false
1194724807,Carlos,Sporysz,1194724807,41,false
1194726208,Cheryle,Yurick,1194726208,20,true
1194729160,Melissa,Hodosy,1194729160,20,false
1194729996,Eulah,Varona,1194729996,8,true
1194730887,Charlsie,Kingsolver,1194730887,11,true
1194737593,Micheal,Oetzel,1194737593,50,false
1194737882,Reanna,Arora,1194737882,79,false
1194743229,Leesa,Cova,1194743229,79,false
1194749770,Estrella,Horris,1194749770,N/A,false
1194749911,Quintin,Buchwalter,1194749911,41,false
1194753327,Dorian,Imfeld,1194753327,97,false
1194754648,Stevie,Lindel,1194754648,8,false
1194755348,Levi,Pacey,1194755348,16,false
1194760116,Madeleine,Noblett,1194760116,11,false
1194762211,Ruthie,Byun,1194762211,29,false
1194766162,Bobette,Bernhardt,1194766162,8,false
1194773481,Audie,Damone,1194773481,8,false
1194773549,Lawanda,Morante,1194773549,30,true
1194775809,Princess,Givhan,1194775809,N/A,false
1194776047,Staci,Nolet,1194776047,4,false
1194778266,Roderick,Dufrene,1194778266,N/A,false
1194783712,Ardelia,Kettell,1194783712,90,false
1194784363,Michal,Fairbairn,1194784363,97,false
1194786087,Shannon,Ogletree,1194786087,8,false
1194786681,Florence,Sobania,1194786681,8,false
1194787440,Eduardo,Keaser,1194787440,97,false
1194788083,Jonathon,Renicker,1194788083,8,true
1194788307,Angelica,Wink,1194788307,11,false
1194789396,Assunta,Herzing,1194789396,20,false
1194789537,Cathern,Usack,1194789537,16,false
1194791210,Rosina,Axelrad,1194791210,11,true
1194791228,Deadra,Cotsis,1194791228,16,true
1194791269,Camelia,Damasco,1194791269,11,true
1194791434,Antonio,Lagasca,1194791434,N/A,true
1194791939,Genny,Debiew,1194791939,N/A,true
1194794453,Ute,Breslin,1194794453,11,true
1194795377,Shiela,Worf,1194795377,8,false
1194795856,Buster,Mullaney,1194795856,86,false
1194797167,Ehtel,Pline,1194797167,N/A,true
1194797183,Nina,Billeck,1194797183,N/A,true
1194797233,Suk,Schleisman,1194797233,N/A,true
1194799072,Leandra,Quimet,1194799072,97,false
1194799437,Winter,Cupps,1194799437,50,true
1194803122,Dimple,Simonetta,1194803122,46,true
1194810317,Laila,Lawford,1194810317,50,false
1194825133,Francisca,Tortorice,1194825133,20,false
1194830455,Patti,Kempf,1194830455,8,false
1194849695,Heide,Vario,1194849695,11,false
1194850628,Elroy,Kiebala,1194850628,N/A,false
1194861146,Marget,Chaleun,1194861146,77,false
1194870485,Keshia,Servatius,1194870485,39,true
1194891069,Tara,Meachen,1194891069,N/A,false
1194895722,Shauna,Schreckengost,1194895722,N/A,true
1194906065,Ruthanne,Luger,1194906065,20,false
1194911107,Sal,Courtoy,1194911107,2,false
1194911727,Sally,Chmielowiec,1194911727,25,false
1194916825,Allena,Lashure,1194916825,18,false
1194921007,Yesenia,Langholdt,1194921007,4,false
1194924084,Jessica,Bhaskar,1194924084,24,false
1194924787,Odelia,Marcinkiewicz,1194924787,11,true
1194929810,Janina,Charney,1194929810,14,true
1194944181,Hyman,Wasurick,1194944181,97,false
1194954172,Mindi,Raiford,1194954172,8,false
1194954735,Janessa,Wieseman,1194954735,N/A,false
1194954792,Helaine,Swenk,1194954792,41,false
1194967802,Lelia,Pensis,1194967802,50,true
1194978486,Jefferson,Jargas,1194978486,8,false
1194982124,Alva,Dusi,1194982124,N/A,false
1194982934,Ching,Beckerman,1194982934,N/A,false
1194983106,Mirella,Yero,1194983106,86,true
1194985218,Richelle,Massay,1194985218,86,false
1194987321,Ofelia,Hostetter,1194987321,86,true
1194992636,Alvin,Trafton,1194992636,8,false
1205011475,Catrice,Skubik,1205011475,97,false
1205012960,Marivel,Peet,1205012960,11,false
1205016581,Hassan,Jochems,1205016581,50,false
1205024627,Breanne,Canham,1205024627,11,false
1205033115,Jeanne,Julio,1205033115,93,true
1205034006,Tonja,Seery,1205034006,93,true
1205048428,Gertrudis,Matysiak,1205048428,N/A,false
1205050754,Shelly,Gleave,1205050754,48,false
1205057965,Tara,Yamamoto,1205057965,8,false
1205059482,Twanna,Leopardi,1205059482,N/A,false
1205061967,Steven,Maciolek,1205061967,97,false
1205070554,Rachele,Bradwell,1205070554,50,true
1205082773,Evon,Abelardo,1205082773,97,false
1205083276,Maye,Sines,1205083276,66,true
1205083490,Erin,Hernadez,1205083490,N/A,false
1205090818,Julee,Przepiora,1205090818,25,true
1205091097,Tori,Bartnick,1205091097,18,false
1205091949,Domitila,Sachse,1205091949,34,true
1205097896,Shanita,Theunissen,1205097896,20,false
1205110335,Alaine,Fennema,1205110335,8,true
1205111507,Chassidy,Popularis,1205111507,97,false
1205122280,Sanjuana,Beidler,1205122280,11,false
1205124153,Marcel,Sammut,1205124153,N/A,false
1205126240,Adell,Perfetti,1205126240,N/A,false
